0	6	72	1	1	12	1	2	80	1	8	12	1	2	6	2	2	544	2	3040	20	1	64	96	1	2	108	1	4	21	10	4	2	20	3	48	8	1	16	1	160	2624	1	768	1	24	2	1	10	20	2	1	2	72	2	13440	1	4	36	36	2	1	137088	1	2	216	9	1	1	6	1	18	4	1	96	1	4	1	8	76	3	3	8	1	396	1	3	2	240	2	2	4	1	12	1	56	1	2	0
0	2	1	6	32	1	4	1	8	9	60	2	2	72	3	16	240	2	1	9	2	2	88	1	32	1	1	9	192	2	2	2	80	2	32	3	1	2	1520	66	1	410	2	30	1	2	792	10	252	2	6	360	165	2	1	2	2	180	1	2	18	48840	1	2	1	8	24	4	12	72	1	4	1	30	6	2	198	6	80	2	1	90	1	1	6	1	13860	1	2	36	1	160	32	1	4	2	2640	1	0
0	5	40	3	6	90	1	3	1	1	5	120	12	2	1	2	48	8	2	24	1	8	1	138	1	6	884	306	4	1	1	1	8	1	21	4	3672	408	1	4	1020	1	12	1	12	375	3	1	1	3	320	2	8	1	272	1	1428	2	8	120	2	1	4	24990	24	6	3	1	1	3	3	14	35360	2	2	12	30	5	1	6	1	1	9792	54	1	8	54	2	1	14688	2	1	1	8	1	1	1	1360	0
0	3	1	4	176	3	80	1	12	1	192	1	12	4	1	18	2	1	64	1	360	1	4	6	624	1	104	20	1	24	9	2	1	36	1	1	1	120	18	1	1	16	1	12	528	2	8	735	2	16	3	1	1	36	77	15	3	1	2	6	640	2	1	1	4	38115	72	140	280	1	9800	1	2	30	2	1	12	20	800	9	12	2	12	1	70	637	10	2	9	5	18	4	126	40	2	2	48	1	0
0	10	12	2	1	3	30	1	2	1638	1	7128	1	1	9	1	2	96	6	1	2	2520	3	2	1	5400	2	1	4212	1	2	216	6	2	1	1728	1	1	1	2808	56	1	288	1	6	1	2	36	3	1	12	36	2	2	63	1	2	2268	20	1	2	1	1	12	25704	2	5	4	1	2	1	90	1	1	36	40	1	1	6	96	1	1224	1	2	72	1	1	1	21600	1	10	1	4	6	1	2268	1	8	0
0	1	2	555	1	8	1	24	400	1	2	1	240	8	2	450	27	1	2	855	120	1	32	6	2	2	2	972	12	4	90	2	1	14652	6	2	216	4	1	4	3	15	1	4	56	15	60	1	4	444	1	40	3	8	6	80	45	1	2	12	1	40	10	210	4	1	8	1	30	28	4	2	18	7400	1	20	2	4	6	1	518	1	336	63	8	4	6	24	32	2	6216	4	1	120	28	6	1	1	0
0	114	152	2	1	30	2	2	1	4	630	4	1	6	1	1	3	204	2	1	27	2	2	230	3	4200	5	4	1	1	1	12	100	2	1	4	1	1776	9	8	1	20	16	385	1	1	1	1	1	6	56	4	2736	1	4	18	1	2	684	1	3	60	1	12	1	792	1	2	1	116	66	1	2	1	2	3	2	1	16	4	1	374	18	1	1	6	1	2	6	4	1	7182	54	1	6	1	1	20	0
0	1	1	24	24	4	40	16	1	1	1	264	273	195	4	24	2	1	360	1	2	2	1	2	12	1	30680	4	2	56	1	60	1	4	2	48	1	4	1	936	1	2	15	1	1	1	1	240	12	4	3	4	1	1404	1	1	6	12	10	15	312	2	8	1	72	1	56	7254	2	8	1	468	5	4	1872	2	40	2	24	33	504	17	1	2	108	2	1	18	2	1	36	2	1	24	2	120	4	40	0
0	2	24	2	1	18	1	1	3	2	2	24	1	1092	1	2	3200	960	3	1	2	96	9	1	1	80	6	243	12	1	243	9	2	2	2720	120	135	2	1	3	4	240	1	2	18	3	18	1	1	8	12	1	4	12	6	4	72	24	1	1	798	1	20	2	1	4	3	5	18	1	160	1	156	1	2	1	1	15	1	4	18	288	8	3600	1	8	63	240	2	20	720	2	4	1	16	1	14	3	0
0	36	1	2	6	48	20	8	3280	2	36	1	2	12	4	42	1	1	2952	4	12	1	160	6	18	1	1	1134	1	16	1	2	3	4224	2	1	4	36	160	1	100	1	2	2	1	15	1	1	24	192	1	2	3	2	1	2112	1	4	1	4	1	36	1	72	66	6	1	558	1	80	1	1	6	16	12	738	2	25830	16	2	1	4	4	1	8	1	32	1	48	2	1	2058	6	6	1	12	96	1	0
0	2	240	3	4	1	24	1	392	1	2	180	1	4	1	1890	4	2	36	10	12	144	1	2	1	48	1	4	2	10962	2	4	8064	1	20	1	1	1	4	360	1	4	1	32	4	30	60	12	1	2	32	10	1	504	1	2	36	1	6	9	4	2	6	4	1	1584	1	2	14	1	10	1	2	1	3	14	3	1	189	30	8	1	1	1	120	19110	1	16	1	144	1	16	1	40	1	2	1	8	0
0	1	1	360	1	1	1	8	10	70	8	1	4	1	1568	60	6	72	1	2	1	4	6	50	8	1	6	1	540	1	1	744	1	330	12	45	4	2	1548	1	10	72	1	1	1	144	1	4	1	16	1	6	1	2	105	2	1	8	1	1290	1	2	1	4	2	252	3	4	7740	1	3	4	48	1200	1	1	3	24	1	2	3	24	3	1080	6	1	108	1	4	99	1	2	2322	1	12	1	16	28	0
0	27	6	5	3	9	4	1	10	1	1350	1	60	2	1	10	1	8	2	8	2	567	2	1	18	1	2	24	2	4	216	1	2	12	3	1	1	4662	3	8	1	1	3	16	294	1	4	150	3	4	4	2	120	4	4	6	32	1	20	48	2	12	1	288	3	1	3	1488	30	12	1	4	1	40	1	16	1	10	8	24	1	4	5600	1	3	1	2	220	36	1	8	18	1	2	4224	3	2	1	0
0	12	1	8	12	2	6	84	8	2430	1	12	1	8	10	300	140	1	6	48	1	2	1	4140	1	56	1	4	1	72	1	4	2592	48	2	2	10	1	4	1	12	180	1	2	1	16	180	1	16	12	1	24	1	1	42	1	6	8	1	3	2	1	36	6	1	36	2	1	6720	2	1	270	6	1	3	3	44550	84	4	1	1	1	4	24	1	42	1	2	6	2	20	1	56	6	1	2	96	1	0
0	1	4	1	264	1	40	33488	1	48	2	2	315	12	2	1	1	306	8	54	2	2	27	2	1	500	18	30	6	1	18	9	1	2	9	240	1	4	1	468	1	2	240	6	24	1	1	1	1	1	288	3	8	6	48	2	8	1	960	8	6	8	1	2	1	4	42	8	2	290	12	2	9	1	10	552	1	1	1	8	150	4	28	1	24	1	3	60	2	48	24	8	15	920	4	6	1	6	0
0	4	45	4	1	648	6	1	8	16	1	352	1	1	1	16	10	4	1	2	5	1008	1	14076	3	1	2	1	1	96	1	96	2	1	2	1	10	333	8	4	1	24	2	1	12	30	1	1	56	56	4	1	1	1	8	3	56	2	1	1	504	3	12	1	3	6	15	2	1	36801	1	1	48	6	1728	1	48	4	1	108	8	1	2	36	94	130	24	5	1	1	1	4	144	15	1	4	1	48	0
0	4	1	4	2	8	1	56	2	1	12	495	2	4	8	1	10	1	180	18	12	1	3	7	26	200	1	210	1	18	2	1	864	10	1	180	8	6	2	1	60	1	12	2	36	1	6	4	72	1	12	1	1	1	1	1	6	864	1	4	1	960	1	24	1	8	1	672	4	1	24	20736	9	1	1	36	1	1	54	4	1	576	1	270	2	1	3	32	3	4	1	1372	4	2	128	6	6	2	0
0	12	2	192	54	2	1	3	112	4	196	1	72	1	1	24	1280	4	1	6	288	2	12	12	1	3	6	1	2912	1	2940	392	1	78	3	1	702	1	20	4	1	8	1	110	4	1	16	15	1	2	9	8	1	42	12	1	24	3	6	1	128	1	272	1	48	24	1	1	36	2	54880	1	104	160	12	1	1	112	6	1	2	9	3	3	70	16	588	1	2	1	3	20	1	2	1	480	4	1	0
0	2	96	2	1	6	112	2	16	1	72	1	6	12	56	1	24	3	2	1	32	1	1	1	13200	140	8	4	1	4	4	1	126	4	5	1540	10	12	3	6	112	72	1	2	9	1	1	18	24	1	4	4	12	12	1	6	36	4	1	8	1	8	12	108	1	4	6	80	1	3132	1	4	72	1	2	621	1	12	1	2464	1	2	1	4	1	2	4032	4	12	2	1320	5	2	2880	12	6	1	56	0
0	1	6	336	12	1	1	4	96	2	32	18	1	1	167790	1	2	30	1	90	1	8	60	2	8	2	1	7614	1	69513	658	8	1	1	3	16	1	35	1	1	1	8	100	6	8	1	36	2	1	384	3	1	1	6	1	2	1	1968	1	2	54	1	2	1	6	1	1	6	2	270	8	1	2	10	16	54	36	2	9180	5	60	2	1	2	32	2	12	1	1200	1	1	6	288	9	2	1	72	1	0
0	144	1	20	1	32	2	240	1	16	6	1	1	40	3	1	2	1224	8	1	216	16	2	1	4	4	720	1	6	3	4	1	4	2	2	1	20	259	1	4	6	1	1	3	21	585	1	2	2	2	20	4	1	4	6	11	24	1	72	1	4	12	4	2	924	10	40	3	12	1	12	34776	24	1	2	12	4	1	12	6	1	1224	3	48	1	1	51	44	1	8	16	1	1	6	420	2	2	30	0
0	3	2	1	64	3	6	5	64	1	1	12	192	3	4	24	6	1	90	6	4	1	314820	8	1	36	4	1	144	8	1	3720	9	1	2	126	1	12	3	36	30	2	30	1	4	1	4	180	9	1	1	88	3	4	8	16	2	64	1	4	1	24	1	15	4	1	1	1	7200	1	1	81	3	6	3888	1	1	27	2	1	1512	1	70	1	2	8	3	605	64	1	2	12	24	1	2	12	12	1	0
0	1	48	1	4	1	16	1	352	504	20	1	1	1	1	5	160	1	10	16	2	1	6	1	12	1	1	144	1	1	18	1	480	12	1	2	18	74	40	1	1	12	8	30	2	1	36	4	1	4	48	2	120	1	18	1	1	6	48	8	4	5	176	33	4	1	3240	1	20	2	24640	6	1	1	6	15	54	2	5280	4	1	2	80	6	6160	40	1	8	1	132	4	1	54	12	1	30	2	12	0
0	15	8	1	924	1	1	3	1	20	1	147	4	1	168	150	6	1	4	1	16	3	60	21	40	4	2	1	448	80	3	2	2	9	16320	2	5	1	4	300	1	18	1	2	90	30	18	1	1	36	4	1	21	30	1	4	4	1	585	8	1	1	12	4	1	12	1	3906	4	1	15	4	1	1	1	460	1	2	18	3	4	3	128	2	1	12	1	1	12	14	1	42	258	1	48	2	1	2	0
0	1	6	1	2	810	12	2	1	1	8	18	6	3	6	30	42	336	1	32	168	56	1	12	1	1	24	28	8	3	5250	1	1	6	3	1	1	814	32	1	4	1	8	24	2	1	3	24	42	20	1	4	9	1	1	3	2	2	3	1200	18	8	1	24	2	1	2	2	1	73080	14	4	6	10	72	1	2	92610	2	60	12	714	6	1	2	24	3	16	1	180	54	1	2	234	1	1	252	1	0
0	3	64	40	40	2	112	1	30	12	2	198	140	40	1	4	1	5	36	6	1	2	12	1	336	48	2	1	4	1	2	28	118080	1	2	4	1	5	72	4	1	2	80	1	1	10	4	1	2	1	672	6	1	8	1	8	1	2296	1	2	120	1	2	1	20	5740	2	620	2	1	3	16	1	32	1	8	1782	6	1	6	1	1	3	252	1	208	1	2	12	6	2	1	6	1	405	6	4	30	0
0	1	1	3	2	1	2	140	6	2	1	3	2	1	420	9600	1	18	1	1	12	4	12	144	2	1	108	30	1	2	18	55800	2	36	1	4	1	4	2	1	5760	9	12	2	48	1	36	4	1	16	6	1	2	36	2	1	54	1	2	60	1	8	1	12	40800	3	1	1	12	10	16	1	1248	5	32	2	1	6	1176	2	2	42	20	1	88	3640	6	16	1	1	3	378	18	10	1	9	4	1	0
0	1	1	6	1	60	12	1	2	18	270	14	4	2	1	1	24	1	2700	15	4	2	1	2	12	36	1	12	1	1160	1	80	1	1	72	1	1	9	1	64	2	2	4	3612	1	1	15	24	1	88	1	4	9	48	1	4	15	6	18	3	2	5850	12	1	1	3	100	6	14040	6	1	16	2	1	6	21528	1	6	10	1	1	2	1	9360	2	5	126	6	2	4	18	2	12	2	4	60	1	16	0
0	3040	18	1	4	2	1	2	56	1	4	297	12	1	4	6	64	1	1	1	36	4	3960	1	2	10000	1	1	36	12	2	4	36	1	1	70	40	1	16416	1	6	1	2	9	8	1	4	1	4	2	2	12	4	1	12	1	432	1	4	2	2280	2	12	1	1	75	2	2	2	56	1	4	8	1	8	1	924	2	1	6	576	1	28	1	2	1	8	1	18	140	2	1	12	1	480	1	8	1	0
0	5	1184	24	1	1	48	3	1	2	1	5	6	36	1	2	160	18	2	8	1	4	1	36	58608	15	1	1	6	1	600	1	1	9	4	56980	1	1	1	2664	3	3	72	1	8	1	2	2	16	1	128	6	1	12	96	440	4	1	1	1	24	1	1	27	2	1	26048	1	48	21	2	1	312	1	1	6	2	1	240	1	2	9	1	1	216	1	1	12	300	25	11	777	2	8	1	24	10	2	0
0	1	1	1	60	3	6	90	10	3	5400	1	8	2	8	240	1	2	12	2	960	2	8	1	128	2	20	3	4	4	1	4	48	46332	1	14	7020	30	8	2	2	120	2	2	168	10	1	27	1	4	216	1	196	1	4	1	12	5	3	896	3	9	128	2	48	1	72	44640	1	1	72	36	8	1	1296	1	3168	102	1	48	144	1	24	15	1	6	4	1	6	4	2880	20	1	1	1	30	6	1	0
0	2	24	1	4	140	9	1	2	5670	1	60	1	2	12	1	80	4	1	1	3	2016	8	2	9	1	2	150	3360	1	8	1	8	175	76160	5	6	1	1	15	1	1	240	24	1	1	3	175	1225	4	1	1	1	1800	1	24	2	2	1	16	1	1	6	1	4	6	4	992	8	2	16	1	4	15	3	4	12	1	8	3	16	1	8960	600	2	1	12	8	4	3	1	1	240	112	1	4	1	700	0
0	1	2	1	8	1	24	8	48	1	18	1	1260	27	1	4	6	20	90	8	4	6	1	216	1	13600	3	1	1	1360	3	480	2	1	48	1	1	6	8	24	30	1230	1	2	1	4	750	1	1	12	2	55	4	1	792	2	1	18	5	1	2	2	2	1750	1	12	2	8	2	1	2	24	1	18	1	2	66	1	32	1	2	3	24	2	4	144	1	66	1020	1	2	8	3	1	1	210	2	2	0
0	2	1	576	15	8	1	1	1	12	1	308	4	1	48	1	2	1	18	363	9	3	1	1	6	2	1	2	1	9	480	1	2112	1	1	3	420	2	8	1	4	1	4	28	1	7020	4	40	12	2	1	198	3	28	4	1	12	2	6	2	3465	6	1	38115	6	1320	1	2	18	12	2	3	8	4	1	6	32	3	1	1	4752	476	1	24	1	1	144	1	280	1	60	1	6	1	1	5	6	1	0
0	5	220	1	2816	1	18	2	2	42	9	2	1	6	2	2	56	1	1152	1	512	3	1	1	2048	6	1	2	26880	108	1	4	1	30	2	18	2	1	2280	2	8	2	2	840	12	4	1	1	3	128	2	8	1	8	1	1920	576	1	4	14976	1	40	8	1	6	2	2	9	3	1	2	120	3328	1	120	1	2	1	8	10640	6	1	56	2	1	16	1	20	1	10080	1	1	378	3	24	1	2	2	0
0	2	4	558	1	16	42	1	72	1	1	682	21	12	1	4	1	24	1	56	1	504	1	6	2	48	36	4	12	2	13020	3	1	1	12	1	12	50468	1	24	1	1488	2	2	1	1984	4	1	96	1	30	1	4	496	264	2	36	8	1	30	12	1	1	6	90	3	40	72	90	1	24	4	6	93000	1	2	4092	2	6	1	1	6	1	24	1	2	12	363	6	2	120	15	2	16	1	4	3	8	0
